"","ave_melanism_dorsal","ave_melanism_ventral","siteName","IL_Site","Tribe","Genus","SpeciesName","HSV_H_dorsal","HSV_S_dorsal","HSV_V_dorsal","HSV_H_ventral","HSV_S_ventral","HSV_V_ventral"
"709",175.172,163.512,"Central Plains Experimental Range NEON","CPER","Chlaeniini","Chlaenius","Chlaenius tomentosus",12.2036230222426,0.13710818373314,63.614,4.61089494163428,0.0889288742019758,57.799
"710",156.215,141.658,"Central Plains Experimental Range NEON","CPER","Chlaeniini","Chlaenius","Chlaenius tomentosus",14.8480260859439,0.150416900224215,57.088,23.1460459792044,0.198316307226636,52.86
"711",149.464,129.065,"Central Plains Experimental Range NEON","CPER","Chlaeniini","Chlaenius","Chlaenius tomentosus",12.6299129517278,0.139518622110997,54.344,8.52900742370089,0.0803330830056987,45.274
"712",138.129,136.177,"Central Plains Experimental Range NEON","CPER","Chlaeniini","Chlaenius","Chlaenius tomentosus",10.3323262839879,0.101186109073123,49.068,0.439814814814815,0.0550154943328947,47.114
"713",158.537,148.732,"Central Plains Experimental Range NEON","CPER","Chlaeniini","Chlaenius","Chlaenius tomentosus",21.2635273471775,0.175417293747435,58.472,8.5007217983089,0.0922196230577586,52.581
"714",175.086,160.627,"Central Plains Experimental Range NEON","CPER","Chlaeniini","Chlaenius","Chlaenius tomentosus",15.4505734571273,0.116966909416124,62.616,14.2202748456482,0.0888782681040129,56.493
"715",148.439,133.005,"Central Plains Experimental Range NEON","CPER","Chlaeniini","Chlaenius","Chlaenius tomentosus",6.15165539337848,0.105934041068769,53.033,354.115470022206,0.0586779013203614,46.048
"716",161.361,157.497,"Central Plains Experimental Range NEON","CPER","Chlaeniini","Chlaenius","Chlaenius tomentosus",10.048429932823,0.110941643413002,57.697,6.45008860011812,0.146354535866803,57.839
"717",185.521,133.065,"Central Plains Experimental Range NEON","CPER","Chlaeniini","Chlaenius","Chlaenius tomentosus",19.841595229221,0.158261074736035,67.812,5.11106582433258,0.103333543917283,47.487
"718",142.841,138.686,"Central Plains Experimental Range NEON","CPER","Chlaeniini","Chlaenius","Chlaenius tomentosus",11.1433290512021,0.107034119703785,50.909,6.87526974536032,0.094300075293543,49.141
"719",152.015,161.375,"Central Plains Experimental Range NEON","CPER","Chlaeniini","Chlaenius","Chlaenius tomentosus",6.93737095664146,0.131528921879243,55.235,8.90730672324625,0.239017432646593,63.1
"720",145.366,141.368,"Central Plains Experimental Range NEON","CPER","Chlaeniini","Chlaenius","Chlaenius tomentosus",8.76945291192043,0.119161871260061,52.307,8.07870882157865,0.0905777510763994,49.935
"721",156.93,144.492,"Central Plains Experimental Range NEON","CPER","Chlaeniini","Chlaenius","Chlaenius tomentosus",10.9256700746063,0.127663327218851,56.696,8.25503355704692,0.0987351146972265,51.309
"722",146.347,140.515,"Central Plains Experimental Range NEON","CPER","Chlaeniini","Chlaenius","Chlaenius tomentosus",10.4260208591126,0.10831769616666,52.226,359.672528805337,0.0672635679468093,49.031
"723",202.877,184.649,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",61.7219554779573,0.129493556409677,70.768,66.3409090909094,0.0142224520800337,61.874
"724",227.472,209.996,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",28.8768376347599,0.183135499928206,83.572,59.2515120967742,0.109195481376501,72.677
"725",200.354,171.739,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",27.0224485553939,0.250817855979146,76.725,126.087219866747,0.0556491843063233,59.336
"726",205.096,220.988,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",27.3028516807392,0.241228238730256,78.063,72.1739130434784,0.116953692082757,77.287
"727",212.355,218.065,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",26.4202626641651,0.202154289615414,79.098,48.0538767052323,0.0772102449235362,75.003
"728",230.913,195.764,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",30.7444591778746,0.186704234650571,84.824,46.2258577596001,0.186836668270455,70.666
"729",203.058,197.533,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",28.3239537501279,0.251748431885215,77.641,117.354085603113,0.0454498563112521,67.855
"730",203.687,197.593,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",25.1463725074247,0.187689122471731,75.348,77.6851574212893,0.0970280610389422,68.743
"731",226.178,179.866,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",25.7676635657723,0.158232159801465,82.202,133.491253644315,0.0445606456746618,61.579
"732",203.204,208.747,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",29.2627927146574,0.226217414620747,76.453,67.1338663037933,0.0819087425983979,71.775
"733",228.978,193.764,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",28.8014468131748,0.213238129740216,85.571,67.0821609454135,0.105715603016196,67.237
"734",183.823,207.391,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",26.8384188068593,0.183463066629248,67.703,134.860335195531,0.0305178660225903,70.385
"735",193.592,190.251,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",26.5364941422364,0.245785510537913,73.971,89.9013157894738,0.0559174726773863,65.239
"736",193.4,221.334,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",23.6051743532059,0.197325342655791,72.084,66.378858180351,0.0655635796100838,75.606
"737",200.736,194.718,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",27.6779047088325,0.235758579010983,76.116,180.832282471627,0.0480766316044741,65.978
"738",220.292,206.53,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",30.4467519922724,0.289607422603506,85.792,59.9245994344957,0.0897024010821779,70.968
"739",237.897,228.833,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",32.1765601217656,0.201684971689747,87.954,61.2867490413294,0.0894947569113441,78.675
"740",231.274,233.158,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",26.2111536824181,0.166921300408598,84.435,77.4135005533014,0.162240122562808,83.549
"741",186.703,221.856,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",27.8392721758908,0.25758484565275,71.689,71.6686674669868,0.065813383898238,75.942
"742",238.956,215.433,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",32.9269700760127,0.231709900007803,89.707,74.2147117296222,0.119850683045642,75.544
"743",234.127,224.797,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",27.7759751710516,0.16618995146883,85.306,150.822003764903,0.0618491351987685,77.301
"744",231.562,187.888,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",27.6968796433878,0.188978588978589,85.47,69.4192288921425,0.0945692307692306,65
"745",204.538,202.78,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",27.5703429862394,0.193010042283298,75.68,47.9731430969366,0.101470462997133,70.454
"746",236.339,194.579,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",28.8888888888889,0.186812555311642,87.007,87.1521456436933,0.0463609097348867,66.349
"747",212.441,213.535,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",28.6662106703147,0.282911844030817,82.683,37.1563914027149,0.182061579651941,77.688
"748",190.467,227.808,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",26.1087866108787,0.228752548861855,72.091,38.7137364557846,0.0370461490651057,77.228
"749",213.48,181.579,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",28.805529123053,0.245669078202667,81.276,61.0454390160573,0.0475787967944863,61.519
"750",209.915,198.358,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",25.7987801121311,0.206853923992557,78.466,167.016666666667,0.0532709865490758,67.579
"751",216.184,199.589,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",29.0056534752244,0.222241383557932,81.182,138.89962200756,0.0350833247380907,67.867
"752",174.867,160.393,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",27.5209580838323,0.205055791751723,65.153,93.5243553008596,0.050842210689247,54.915
"753",215.939,187.688,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",27.9102679915688,0.242485457687346,82.174,53.8798856053385,0.0654561337826032,64.104
"754",199.788,193.825,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",29.5725124915181,0.216898581750067,74.74,72.1269841269844,0.0571661902817478,66.123
"755",224.548,212.478,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",27.9709468914506,0.181854535760161,82.522,79.4711233340385,0.0648306886289137,72.913
"756",234.619,175.258,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",26.0158247108947,0.189318430604367,86.785,152.029411764706,0.0230180759596508,59.084
"757",216.51,196.888,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",26.6013229104029,0.20581937895271,80.799,51.4919312857887,0.138630295157682,69.285
"758",236.9,232.109,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",26.2839879154079,0.164777660719867,86.377,50.6136611480124,0.124135469738364,81.258
"759",255.077,199.057,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",31.07393777183,0.161726671644537,92.409,95.7239004539052,0.0915985663082439,69.75
"760",190.485,176.716,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",26.5316487842042,0.219758908390769,71.674,95.4152823920265,0.0593883590924038,60.82
"761",207.317,226.883,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",28.238798067377,0.196711280074992,76.808,49.1694630872483,0.0911756457000075,78.442
"762",197.789,181.287,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",25.8733249341427,0.232637454870039,75.061,120.094599921167,0.040840966531979,62.119
"763",204.058,219.25,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",27.0226809072363,0.217492300464582,76.628,76.2399193548388,0.0530736718206621,74.764
"764",239.923,232.579,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",31.9624119028974,0.214398441959639,89.343,51.0689972401104,0.133065651434097,81.689
"765",229.285,227.678,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",27.4158075601375,0.204428104766477,85.409,73.0189523951649,0.0852425233109871,78.611
"766",209.621,188.432,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",23.0439760253216,0.190684713375796,77.872,48.3944891556404,0.111537115645017,65.727
"767",199.55,187.014,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",27.3662190431203,0.199870520480693,74.143,30.9006561070979,0.216153107854513,69.807
"768",221.201,208.482,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",30.5906846707513,0.204802397543979,82.084,78.1183237469186,0.100491309194501,72.663
"769",223.246,197.931,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",29.2119635890767,0.228564295225414,84.112,39.2840646651271,0.038694110988651,67.142
"770",237.176,199.45,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",29.3844214771868,0.222755042450923,89.044,72.0037394827048,0.0473534316112562,67.767
"771",213.532,209.128,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",29.3334434624598,0.290426271979274,83.374,61.9751280175567,0.131075009588516,73.004
"772",214.102,243.746,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",27.8590063192068,0.21508285846104,80.197,68.6044184435379,0.150707656612529,86.2
"773",209.507,250.198,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",26.9862470994397,0.223754527264899,78.966,46.7453930048891,0.149701610179034,88.81
"774",236.193,252.008,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",30.9147897729817,0.248741423861713,89.784,66.0363636363636,0.10391380021069,87.332
"775",229.149,199.083,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",29.8950913094159,0.183586365960077,84.113,49.8143796992481,0.122158438576349,69.68
"776",221.74,268.184,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",28.663786205793,0.224714117900894,83.426,97.8907909533924,0.085368065111417,93.747
"777",294.275,199.818,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",33.9797280593325,0.187690822869976,107.757,72.4298282362798,0.135532591414944,70.448
"778",213.074,209.188,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",28.6036256736894,0.182513828740786,78.279,61.2260261695643,0.0778896226283383,71.627
"779",209.995,193.132,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",29.9931216324659,0.221615304489215,78.722,121.514195583595,0.00490818443625545,64.586
"780",213.625,184.459,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",25.0316492116469,0.216206128618883,80.377,34.8249840894627,0.164924802447107,66.691
"781",187.841,205.391,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",26.5047648324623,0.228884635951704,71.062,117.414330218069,0.0276247848537005,69.72
"782",183.24,200.45,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",22.1946691420236,0.217712017322266,69.275,73.8883034773445,0.0823379703270959,69.154
"783",212.763,212.703,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",56.0442568723623,0.118415365497866,74.036,197.799043062199,0.00880964424211758,71.172
"784",169.186,217.828,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",22.9964241406991,0.214847914706805,63.78,96.6309639727362,0.0681341719077568,75.366
"785",246.984,230.009,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",29.8509933774835,0.210068689679158,92.008,63.2792712730504,0.0575192966313959,78.252
"786",208.721,214.427,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",25.5754923413566,0.230915958212801,79.163,52.2607385079126,0.106912665162746,74.472
"787",220.278,220.508,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",31.2233195285123,0.227697515565496,82.715,58.9194105875934,0.0729354633266108,75.368
"788",236.053,195.709,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",27.2145523493512,0.193136043211572,87.384,136.329768885823,0.0433294472842495,66.906
"789",237.864,176.297,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",30.2800446192684,0.19404634418647,87.778,123.919277748274,0.0313937979326441,59.98
"790",194.612,202.863,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",29.7922699232029,0.218118409490334,72.832,59.5559666975025,0.0626004372185947,69.073
"791",205.602,193.357,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",29.3590028933897,0.23164570014436,77.584,57.2618207480592,0.0644735644735644,65.934
"792",219.209,199.875,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",30.9232273383305,0.256621942914491,83.699,65.1246035342094,0.0647005364838321,68.222
"793",221.459,180.22,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",28.4479911942763,0.178986122911356,81.213,108.760975609756,0.0334355427974947,61.312
"794",231.49,199.385,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",28.4214608920491,0.181927229108357,85.034,147.83576362241,0.0384388459496137,67.796
"795",247.547,195.601,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",27.3525798525799,0.21103801406488,92.571,58.2605177993527,0.109470949456778,67.744
"796",213.965,189.657,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",28.2818725099602,0.20204510294691,79.507,71.8211276733637,0.0711431469584731,65.066
"797",228.149,195.133,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",27.3688362919133,0.181336957688043,83.877,61.537374094363,0.0844891682467639,66.979
"798",210.735,206.771,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",31.2164353937646,0.212182624655858,78.456,55.6664290805417,0.0597631623785995,70.428
"799",203.567,190.103,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",28.4341652899942,0.282615553508562,79.249,61.7878973105136,0.0997348126924134,65.614
"800",213.131,183.32,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",26.1483163072266,0.199944522896913,79.312,82.6964769647697,0.070128759443151,63.141
"801",261.575,205.005,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",30.9146341463415,0.206068346138793,97.094,61.5008987417616,0.0945394811374193,70.616
"802",271.953,227.106,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",29.37199376736,0.15049498893794,98.083,85.1476047374933,0.0721758656765929,78.378
"803",224.653,193.405,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",23.1527295031691,0.177255100931396,82.779,36.4785010809512,0.0626957831325302,66.4
"804",247.592,182.323,"Moab NEON","MOAB","Cicindelini","Cicindela","Cicindela punctulata",27.8788903924222,0.133480842609108,88.582,209.78466838932,0.10842192096375,64.249
